"db","subgroup","outcome","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"MIMIC","Age_lt65","death_7d_never",1567,0.00829610721123165,0.00957243139757498,0.865551267472122,0.410385855598762,1.82554780190835,0.70452275977057,-0.00127632418634333,-0.0078672428452793,0.00531459447259265,0.704303836916534
"MIMIC","Age_lt65","death_7d_censored",1598,0.00876095118898623,0.00938673341677096,0.932744108424647,0.448639534244643,1.93922181482667,0.852093002505696,-0.00062578222778472,-0.00720285287403314,0.0059512884184637,0.852075312714168
"MIMIC","Age_lt65","hosp_mort_descriptive",1974,0.0187436676798379,0.0455927051671733,0.399862337746967,0.271248440847154,0.589459200757456,3.66713152710061e-06,-0.0268490374873354,-0.0378279705854371,-0.0158701043892337,1.70195564596331e-06
"MIMIC","Age_ge65","aki1_48h",2960,0.414527027027027,0.245608108108108,2.17470479588487,1.94591789029705,2.43039080571006,1.03686275392382e-42,0.168918918918919,0.145347002759838,0.192490835078,4.16351398950477e-44
"MIMIC","Age_ge65","aki2_48h",2960,0.0601351351351351,0.025,2.49532710222336,1.89329002410058,3.28880270208388,8.51181607946018e-11,0.0351351351351352,0.024887079429439,0.0453831908408313,1.99007823954115e-11
"MIMIC","Age_ge65","aki3_48h",2960,0.0101351351351351,0.00777027027027027,1.30746400727658,0.757584359727897,2.25646439023335,0.335605744303885,0.00236486486486487,-0.0024345538183098,0.00716428354803953,0.334198688783316
"MIMIC","Age_ge65","aki1_7d",2604,0.465437788018433,0.284562211981567,2.1890618455911,1.95163039574775,2.45537873065699,8.41502154755242e-41,0.180875576036866,0.155036531427467,0.206714620646266,4.12289665034364e-42
"MIMIC","Age_ge65","aki2_7d",2604,0.10099846390169,0.0449308755760369,2.38805456074502,1.90681064277289,2.99075558798122,3.42227042643894e-14,0.0560675883256528,0.0420200341912511,0.0701151424600544,6.20686403716947e-15
"MIMIC","Age_ge65","aki3_7d",2604,0.0272657450076805,0.0199692780337942,1.37562633674349,0.957808166829606,1.97570649726875,0.0842377743635462,0.0072964669738863,-0.000951286563958988,0.0155442205117316,0.0829886713265196
"MIMIC","Age_ge65","aki2_rrt_48h",2960,0.0638513513513514,0.0297297297297297,2.22600964533204,1.71926165996829,2.88212030576116,1.26570568003803e-09,0.0341216216216216,0.0233953195526544,0.0448479236905888,4.83022073593332e-10
"MIMIC","Age_ge65","aki2_rrt_7d",2604,0.104838709677419,0.0472350230414747,2.36233791353427,1.89530649998298,2.9444527403729,2.02098023784243e-14,0.0576036866359446,0.0432885938894555,0.0719187793824336,3.7438136480342e-15
"MIMIC","Age_ge65","death_48h_all",3454,0.0055008685581934,0.00260567458019687,2.1172569387995,0.956459284823968,4.68684555215507,0.0642851162071062,0.00289519397799651,-0.000101075945461791,0.00589146390145481,0.058282490979447
"MIMIC","Age_ge65","death_48h_never",2530,0.00316205533596838,0.00316205533596838,1,0.37465595412749,2.66911546175434,0.999999999999994,9.29056160186586e-18,-0.00309452266529353,0.00309452266529355,0.999999999999995
"MIMIC","Age_ge65","death_48h_censored",2960,0.00472972972972973,0.0027027027027027,1.75356412570019,0.734421522412064,4.18695129309863,0.205922096872901,0.00202702702702703,-0.00107310614298556,0.00512716019703961,0.200051062832466
"MIMIC","Age_ge65","death_7d_all",3454,0.0144759698899826,0.0153445280833816,0.942564796133363,0.638565569999233,1.39128765572343,0.765899435817326,-0.000868558193398964,-0.00658532319350148,0.00484820680670356,0.76587526091192
"MIMIC","Age_ge65","death_7d_never",2530,0.0122529644268775,0.00988142292490119,1.24297719067775,0.73171341059027,2.11147188801529,0.421071827778996,0.00237154150197627,-0.0033944089128256,0.00813749191677813,0.420194222216528
"MIMIC","Age_ge65","death_7d_censored",2604,0.0134408602150538,0.00960061443932412,1.40544959091291,0.838710182657619,2.35515031704776,0.196284251784475,0.00384024577572963,-0.00195654453816263,0.00963703608962189,0.194187931225066
"MIMIC","Age_ge65","hosp_mort_descriptive",3454,0.0272148233931673,0.0576143601621309,0.457600502535951,0.356369469912891,0.587587427094524,8.88287452338424e-10,-0.0303995367689635,-0.0398789283625073,-0.0209201451754197,3.46611857498121e-10
"MIMIC","Female","aki1_48h",1495,0.406020066889632,0.247491638795987,2.07838750912471,1.77742796061494,2.43030645055854,4.87144603491671e-20,0.158528428093645,0.125377038274731,0.19167981791256,1.35206440199584e-20
"MIMIC","Female","aki2_48h",1495,0.0802675585284281,0.0254180602006689,3.34622009510999,2.30596461938343,4.85575053094781,2.04180573793702e-10,0.0548494983277591,0.0389269757180473,0.070772020937471,1.74804893401693e-11
"MIMIC","Female","aki3_48h",1495,0.0100334448160535,0.00735785953177258,1.36732184924075,0.625771496017306,2.98762256080682,0.432739441709732,0.00267558528428092,-0.00398182414895553,0.00933299471751738,0.430925393369972
"MIMIC","Female","aki1_7d",1310,0.464885496183206,0.282442748091603,2.20711724562904,1.87682778009766,2.59553198626441,1.04575228700414e-21,0.182442748091603,0.146044183846431,0.218841312336776,2.14829150620612e-22
"MIMIC","Female","aki2_7d",1310,0.122137404580153,0.0450381679389313,2.9500367589713,2.16542171125286,4.01894782621661,7.00658841734001e-12,0.0770992366412214,0.0561019107121376,0.0980965625703052,8.01238171202612e-13
"MIMIC","Female","aki3_7d",1310,0.0267175572519084,0.0229007633587786,1.17124182898073,0.714685262630083,1.91945670868573,0.530549610881617,0.00381679389312979,-0.00809890155383942,0.015732489340099,0.530176393353405
"MIMIC","Female","aki2_rrt_48h",1495,0.08561872909699,0.0280936454849498,3.23934928753898,2.2681765648667,4.62635227310708,1.01999714309006e-10,0.0575250836120401,0.0410473521199491,0.0740028151041311,9.4022430104024e-12
"MIMIC","Female","aki2_rrt_7d",1310,0.127480916030534,0.0458015267175573,3.0438902769504,2.24184675421338,4.13287304348516,9.77014371543647e-13,0.0816793893129771,0.0603558837311442,0.10300289489481,8.19850685755365e-14
"MIMIC","Female","death_48h_all",1760,0.00909090909090909,0.00454545454545455,2.00917431191735,0.8574361538578,4.7079673483631,0.108279664973606,0.00454545454545454,-0.000891067091126673,0.00998197618203576,0.101355097627183
