"db","subgroup","outcome","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"IUH","No_diabetes","aki1_48h",784,0.218112244897959,0.239795918367347,0.884349727533309,0.698461435068011,1.11971026791491,0.307332386472824,-0.0216836734693869,-0.0632900474714429,0.0199227005326691,0.30718574979026
"IUH","No_diabetes","aki2_48h",784,0.038265306122449,0.038265306122449,0.999999999999991,0.596683325745722,1.6759308612323,0.999999999999974,-4.90653893338677e-17,-0.0190029237516519,0.0190029237516518,0.999999999999996
"IUH","No_diabetes","aki3_48h",784,0.00892857142857143,0.0204081632653061,0.432432432790473,0.176809618177942,1.05762237855687,0.0661769558120227,-0.0114795918367346,-0.0233749288284128,0.000415745154943728,0.0587423463961673
"IUH","No_diabetes","aki1_7d",691,0.257597684515195,0.273516642547033,0.921604422579508,0.725668768982738,1.17044407589534,0.503210454829971,-0.0159189580318392,-0.062513386295945,0.0306754702322665,0.503203916929861
"IUH","No_diabetes","aki2_7d",691,0.0636758321273517,0.065123010130246,0.976266529305236,0.635122125917128,1.50065050066615,0.91280140137436,-0.00144717800289423,-0.0273490325090778,0.0244546765032894,0.912815234852788
"IUH","No_diabetes","aki3_7d",691,0.0231548480463097,0.0159189580318379,1.46531986531983,0.674676860126508,3.18250474352763,0.33427687085943,0.00723589001447163,-0.00736373073283882,0.0218355107617821,0.331510056768775
"IUH","No_diabetes","aki2_rrt_48h",784,0.0459183673469388,0.0714285714285714,0.625668463065926,0.406501899009659,0.962999254441309,0.0330592553210692,-0.0255102040816327,-0.0487557971903979,-0.00226461097286752,0.0316331179292959
"IUH","No_diabetes","aki2_rrt_7d",691,0.0738060781476122,0.0897250361794501,0.8084425403243,0.549116630819,1.19023774608903,0.281245559015327,-0.0159189580318383,-0.0448207788976605,0.0129828628339838,0.280528221782819
"IUH","No_diabetes","death_48h_all",870,0.00919540229885057,0.0103448275862069,0.887857695680046,0.340767862529456,2.31327943288708,0.807657057316294,-0.00114942528735637,-0.0103979320513576,0.00809908147664484,0.807574626405334
"IUH","No_diabetes","death_48h_never",657,0.0076103500761035,0.0136986301369863,0.552147243932213,0.183892083625757,1.65785591729103,0.289687075258767,-0.00608828006088279,-0.0171945569250826,0.00501799680331702,0.282823047755067
