"db","database_role","analysis_set","variant","stratum","outcome","method","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"EICU","supplementary","primary","egfr","G2","aki2_48h","dr",762,0.036745406824147,0.036745406824147,0.962926189018584,0.568417082110217,1.63124380790172,0.888286911576593,-0.00137096579046306,-0.0200478812323597,0.0173059496514336,0.885620301705429
"EICU","supplementary","primary","egfr","G2","aki3_48h","psm",762,0.00656167979002625,0.00131233595800525,5.02642007752931,0.585006538052786,43.1873785203919,0.141172752880153,0.005249343832021,-0.00103736703809024,0.0115360547021322,0.101924710839447
"EICU","supplementary","primary","egfr","G2","aki3_48h","dr",762,0.00656167979002625,0.00131233595800525,3.58801449760968,0.340853995620245,37.7693915884159,0.287416396272628,0.00338150827303477,-0.00373666574694025,0.0104996822930098,0.35194802157809
"EICU","supplementary","primary","egfr","G2","aki1_7d","psm",742,0.257412398921833,0.185983827493261,1.51718877403858,1.18428348701142,1.94367463644834,0.000972930025861609,0.0714285714285714,0.0292874734782631,0.11356966937888,0.000914946760214711
"EICU","supplementary","primary","egfr","G2","aki1_7d","dr",742,0.257412398921833,0.185983827493261,1.52497038567585,1.18388597620602,1.96432318984043,0.00108761084796159,0.072340544612703,0.0292560308127578,0.115425058412648,0.00102214531597159
"EICU","supplementary","primary","egfr","G2","aki2_7d","psm",742,0.0619946091644205,0.0485175202156334,1.29613664167925,0.827413179530374,2.03038848723328,0.257339829942534,0.013477088948787,-0.00977810855353974,0.0367322864511138,0.256190790694009
"EICU","supplementary","primary","egfr","G2","aki2_7d","dr",742,0.0619946091644205,0.0485175202156334,1.30981206490142,0.825293676632046,2.07878443024375,0.252122279115908,0.0139529194968867,-0.00987186057816889,0.0377776995719424,0.251208352387369
"EICU","supplementary","primary","egfr","G2","aki3_7d","psm",742,0.0148247978436658,0.0121293800539084,1.2255661954655,0.504550639827422,2.97693111633262,0.65327987180008,0.00269541778975743,-0.00904501031820196,0.0144358458977168,0.652786924432217
"EICU","supplementary","primary","egfr","G2","aki3_7d","dr",742,0.0148247978436658,0.0121293800539084,1.15645066748172,0.42608200197657,3.13878112690723,0.775390675630739,0.00200837395949389,-0.0111320421905907,0.0151487901095785,0.764550833073774
"EICU","supplementary","primary","egfr","G2","aki2_rrt_48h","psm",762,0.0406824146981627,0.0393700787401575,1.03474692202461,0.619707967120565,1.72775121419587,0.896101641263356,0.00131233595800526,-0.0183836815275206,0.0210083534435311,0.896113877209121
"EICU","supplementary","primary","egfr","G2","aki2_rrt_48h","dr",762,0.0406824146981627,0.0393700787401575,1.0078416909039,0.606314475153795,1.67527729511387,0.975965453854092,0.000277161066749097,-0.0192746228152701,0.0198289449487683,0.977837712699113
"EICU","supplementary","primary","egfr","G2","aki2_rrt_7d","psm",742,0.068733153638814,0.0512129380053908,1.36735470552621,0.886607026716496,2.10877968974468,0.156920737941452,0.0175202156334232,-0.00664075563153746,0.0416811868983838,0.155444346205238
"EICU","supplementary","primary","egfr","G2","aki2_rrt_7d","dr",742,0.068733153638814,0.0512129380053908,1.39016847964864,0.890444172563553,2.17034201733818,0.147211224560333,0.018393237778885,-0.00638088395416656,0.0431673595119365,0.145832316915395
"EICU","supplementary","primary","egfr","G2","death_48h_all","psm",783,0.0191570881226054,0.0153256704980843,1.25488281249996,0.583272774101086,2.69981892354692,0.56135139196111,0.00383141762452106,-0.00906978183551423,0.0167326170845564,0.560594165072017
"EICU","supplementary","primary","egfr","G2","death_48h_all","dr",783,0.0191570881226054,0.0153256704980843,1.24624564243234,0.570643572934451,2.72171329871438,0.580699188621353,0.00342136396332444,-0.00973322487114621,0.0165759527977951,0.610281545477259
"EICU","supplementary","primary","egfr","G2","death_48h_never","psm",735,0.0149659863945578,0.0149659863945578,1,0.430570070607878,2.32250234808054,1,-9.10947447400425e-18,-0.0124222803358952,0.0124222803358951,0.999999999999999
"EICU","supplementary","primary","egfr","G2","death_48h_never","dr",735,0.0149659863945578,0.0149659863945578,0.982459554682958,0.424134778562227,2.27575484344824,0.967064293796228,-0.000630600261342347,-0.0131362475791997,0.011875047056515,0.921284014823177
"EICU","supplementary","primary","egfr","G2","death_48h_censored","psm",762,0.0183727034120735,0.015748031496063,1.16978609625667,0.537206253911019,2.54725163944586,0.692859656517058,0.0026246719160105,-0.0103864292019632,0.0156357730339842,0.692616299071341
"EICU","supplementary","primary","egfr","G2","death_48h_censored","dr",762,0.0183727034120735,0.015748031496063,1.14775238893247,0.517925204635209,2.54348607580902,0.734281746671973,0.00197355349476452,-0.0113140756059607,0.0152611825954898,0.771006754832861
"EICU","supplementary","primary","egfr","G2","death_7d_all","psm",783,0.0472541507024266,0.037037037037037,1.28954423592484,0.784619006645992,2.11940358609903,0.315793143116849,0.0102171136653895,-0.0096920542198406,0.0301262815506197,0.3146455857192
"EICU","supplementary","primary","egfr","G2","death_7d_all","dr",783,0.0472541507024266,0.037037037037037,1.18528266083411,0.706903330551025,1.98739336109632,0.519178226742447,0.00622742748554248,-0.0140590602429975,0.0265139152140824,0.54748162557464
"EICU","supplementary","primary","egfr","G2","death_7d_never","psm",735,0.0448979591836735,0.036734693877551,1.23266856600179,0.733157564645565,2.07250373846102,0.430055730411681,0.00816326530612247,-0.0120761733566517,0.0284027039688966,0.4293426346381
"EICU","supplementary","primary","egfr","G2","death_7d_never","dr",735,0.0448979591836735,0.036734693877551,1.10828397212741,0.650187702572598,1.88913656474051,0.705537681690849,0.00345454505047158,-0.016927689277964,0.0238367793789072,0.739788356943967
"EICU","supplementary","primary","egfr","G2","death_7d_censored","psm",742,0.045822102425876,0.0363881401617251,1.27170956266987,0.75896153382277,2.13086584723232,0.361395495049661,0.00943396226415094,-0.0107763404402973,0.0296442649685992,0.360388803950918
"EICU","supplementary","primary","egfr","G2","death_7d_censored","dr",742,0.045822102425876,0.0363881401617251,1.15244211722,0.678333197638642,1.95792103079413,0.599791439650777,0.00498724640380191,-0.0153635290270741,0.0253380218346779,0.631066763194293
"EICU","supplementary","primary","egfr","G2","hosp_mort_descriptive","psm",783,0.0676883780332056,0.0510855683269476,1.34859588484653,0.88316945074796,2.05930001211514,0.166130580607468,0.016602809706258,-0.00680984865802944,0.0400154680705453,0.164753753449469
"EICU","supplementary","primary","egfr","G2","hosp_mort_descriptive","dr",783,0.0676883780332056,0.0510855683269476,1.26033008509642,0.812196272936479,1.95572422126021,0.302024058404172,0.0122992718681493,-0.0116142138593009,0.0362127575955994,0.313574976076988
"EICU","supplementary","primary","egfr","G3plus","aki1_48h","psm",522,0.363984674329502,0.346743295019157,1.07818012381009,0.836520947526723,1.38965124880153,0.560993645298338,0.0172413793103448,-0.0408719476539335,0.0753547062746232,0.561026923372138
"EICU","supplementary","primary","egfr","G3plus","aki1_48h","dr",522,0.363984674329502,0.346743295019157,1.09855484460997,0.848973283108134,1.4215085099001,0.47470677803694,0.0213744455525397,-0.037207393682406,0.0799562847874853,0.474686241522906
"EICU","supplementary","primary","egfr","G3plus","aki2_48h","psm",522,0.0344827586206897,0.0402298850574713,0.85204081632686,0.448282146124961,1.61945676168993,0.625067282549887,-0.00574712643678161,-0.0287730562190822,0.017278803345519,0.62480051537086
"EICU","supplementary","primary","egfr","G3plus","aki2_48h","dr",522,0.0344827586206897,0.0402298850574713,0.812031532773921,0.419574338778542,1.57158136062083,0.536536282369987,-0.00746989530526222,-0.0309909390126467,0.0160511484021223,0.533773485995939
"EICU","supplementary","primary","egfr","G3plus","aki3_48h","psm",522,0.0191570881226054,0.053639846743295,0.344587058479456,0.165519193579663,0.717380494089798,0.00440180586515094,-0.0344827586206896,-0.0571289008491741,-0.0118366163922052,0.0029071911213527
"EICU","supplementary","primary","egfr","G3plus","aki3_48h","dr",522,0.0191570881226054,0.053639846743295,0.349354859776864,0.163934207229023,0.744498784681378,0.00644381050255974,-0.033556948288653,-0.0565135947472212,-0.0106003018300847,0.00425354064299539
