"db","subgroup","outcome","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"EICU","Age_lt65","aki1_7d",730,0.216438356164384,0.241095890410959,0.86947711379384,0.680754128736205,1.11051908390881,0.262577443426843,-0.0246575342465754,-0.0677607550160719,0.0184456865229211,0.262373196648459
"EICU","Age_lt65","aki2_7d",730,0.0493150684931507,0.0506849315068493,0.971570997195618,0.606575623404328,1.55619541269049,0.904486450672422,-0.00136986301369862,-0.0237442922374429,0.0210045662100457,0.904499680837387
"EICU","Age_lt65","aki3_7d",730,0.0219178082191781,0.0287671232876712,0.756569295875442,0.391381676734986,1.46250357001012,0.406794617640447,-0.00684931506849316,-0.0229800676513687,0.0092814375143824,0.405409780322551
"EICU","Age_lt65","aki2_rrt_48h",759,0.0461133069828722,0.0500658761528327,0.917236128945477,0.572738053597836,1.46894747251008,0.719183914515995,-0.00395256916996049,-0.0254923619331775,0.0175872235932565,0.719150330885652
"EICU","Age_lt65","aki2_rrt_7d",730,0.0643835616438356,0.0698630136986301,0.916171446657087,0.607665618283769,1.3813026348938,0.675983559300558,-0.0054794520547945,-0.0311674353123739,0.0202085312027849,0.675947519242506
"EICU","Age_lt65","death_48h_all",785,0.0254777070063694,0.0127388535031847,2.02614379084653,0.941761799660312,4.35912633392722,0.0708410110255396,0.0127388535031847,-0.000799437599340482,0.0262771446057099,0.0653335364904536
"EICU","Age_lt65","death_48h_never",718,0.0167130919220056,0.0125348189415042,1.33899905571007,0.560333516056173,3.19973447922884,0.511309905096183,0.0041782729805014,-0.00824623329594762,0.0166027792569504,0.509915524178747
"EICU","Age_lt65","death_48h_censored",759,0.0237154150197628,0.0118577075098814,2.02429149796291,0.903125950970315,4.53730298007968,0.0867932287576816,0.0118577075098814,-0.00143605887414445,0.0251514738939073,0.0806195207467421
"EICU","Age_lt65","death_7d_all",785,0.0535031847133758,0.0407643312101911,1.33016487213997,0.830321820227552,2.13090700975465,0.235373225063967,0.0127388535031847,-0.00823116444638767,0.0337088714527571,0.233967469060638
"EICU","Age_lt65","death_7d_never",718,0.0445682451253482,0.0362116991643454,1.2415339762277,0.731847825247856,2.10618459323252,0.422377732039733,0.00835654596100276,-0.012018463815736,0.0287315557377415,0.421606114064256
"EICU","Age_lt65","death_7d_censored",730,0.0479452054794521,0.0356164383561644,1.36358605423328,0.811877909169059,2.29020509894464,0.241102614314509,0.0123287671232877,-0.0082027962333136,0.0328603304798889,0.239412228973428
"EICU","Age_lt65","hosp_mort_descriptive",785,0.0751592356687898,0.0713375796178344,1.05792502951207,0.72341981917922,1.54710354678692,0.771524790185781,0.0038216560509554,-0.0219701718435818,0.0296134839454926,0.771533846941056
"EICU","Age_ge65","aki1_48h",1128,0.272163120567376,0.224290780141844,1.29325078353441,1.06750745688769,1.56673152802933,0.00860259196966792,0.0478723404255319,0.0122592853299634,0.0834853955211004,0.00847877380391001
"EICU","Age_ge65","aki2_48h",1128,0.0319148936170213,0.024822695035461,1.29513343765301,0.784640967208752,2.13775559960106,0.31179913001676,0.00709219858156028,-0.00661286932125729,0.0207972664843778,0.310560359301548
"EICU","Age_ge65","aki3_48h",1128,0.00886524822695036,0.0186170212765957,0.471505239382654,0.220956633052725,1.00615757804494,0.0518802475856235,-0.0097517730496454,-0.0193553850020912,-0.000148161097199629,0.0466853080707135
"EICU","Age_ge65","aki1_7d",1085,0.301382488479263,0.245161290322581,1.32825302041153,1.0987525219923,1.60569013578539,0.0033561029126977,0.056221198156682,0.0187778965250961,0.0936644997882679,0.00328559329990817
"EICU","Age_ge65","aki2_7d",1085,0.0626728110599078,0.0470046082949309,1.35562108682913,0.933179230137371,1.96929857813624,0.110265135482522,0.0156682027649769,-0.00348739595157586,0.0348238014815297,0.109042836767984
"EICU","Age_ge65","aki3_7d",1085,0.0248847926267281,0.0304147465437788,0.813541845877999,0.485622037356746,1.36289188727318,0.433104270188765,-0.00552995391705072,-0.0193322643248178,0.00827235649071641,0.432373893610411
"EICU","Age_ge65","aki2_rrt_48h",1128,0.0469858156028369,0.0390070921985816,1.21463002114163,0.807116379126601,1.82789759496021,0.351124192942278,0.00797872340425532,-0.00876677971051302,0.0247242265190237,0.350465597142225
"EICU","Age_ge65","aki2_rrt_7d",1085,0.0792626728110599,0.0608294930875576,1.32911699555755,0.95309498542679,1.85348996153714,0.0935698749523568,0.0184331797235023,-0.00303996805114898,0.0399063274981536,0.0926117605052894
"EICU","Age_ge65","death_48h_all",1164,0.038659793814433,0.0171821305841924,2.30026795785623,1.3493929868716,3.92119473675874,0.00220485443895123,0.0214776632302406,0.0081156291030241,0.034839697357457,0.00165099536578842
"EICU","Age_ge65","death_48h_never",1072,0.0354477611940298,0.0158582089552239,2.28069177380814,1.27878645752165,4.06757120121289,0.00522105015806227,0.0195895522388059,0.00622461140868495,0.0329544930689269,0.00410786734597542
"EICU","Age_ge65","death_48h_censored",1128,0.0381205673758865,0.0159574468085106,2.4439320449786,1.40045556753438,4.26490063586159,0.00165778507958181,0.0221631205673759,0.008802205148293,0.0355240359864587,0.00116591207022188
"EICU","Age_ge65","death_7d_all",1164,0.0738831615120275,0.0532646048109966,1.41797833214134,1.01199285291756,1.9868347336897,0.042430601404662,0.0206185567010309,0.000804685885642087,0.0404324275164198,0.0415029639734227
"EICU","Age_ge65","death_7d_never",1072,0.0708955223880597,0.0419776119402985,1.74145456902765,1.19209427118729,2.54398002682023,0.00412199329945958,0.0289179104477612,0.00941102213464926,0.0484247987608732,0.00370316830978513
"EICU","Age_ge65","death_7d_censored",1085,0.071889400921659,0.0414746543778802,1.79013554876248,1.2276694618873,2.61029974470223,0.00247891922969254,0.0304147465437788,0.0109894824550284,0.0498400106325291,0.00217556966262149
"EICU","Age_ge65","hosp_mort_descriptive",1164,0.109965635738832,0.0850515463917526,1.32912132912128,1.00851563576607,1.75164711867181,0.0433617206468848,0.0249140893470791,0.000823859639433887,0.0490043190547243,0.0427732072981723
"EICU","Female","aki1_48h",644,0.237577639751553,0.204968944099379,1.2086650620281,0.928309242670261,1.57369028015408,0.159275332961043,0.032608695652174,-0.0127319140403835,0.0779493053447314,0.158893613124064
"EICU","Female","aki2_48h",644,0.0450310559006211,0.0248447204968944,1.85081300765099,0.994727273078029,3.44366630130731,0.0519784943370853,0.0201863354037267,0.000144639560481157,0.0402280312469722,0.0485789506042398
