"set","outcome","outcome_type","method","match_rate","max_smd","n_viol","covariate_count","mice_logged_events","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p","mean_trt","mean_ctl","did","did_ci_lo","did_ci_hi","did_p"
"S5","death_48h_censored","binary","psm",1,0.47199255875224,20,33,50,3476,0.00489067894131185,0.0143843498273878,0.336756287944869,0.193828822157754,0.585077060304835,0.00011250555118611,-0.009493670886076,-0.0140820578747177,-0.0049052838974343,5.06027233348931e-05,NA,NA,NA,NA,NA,NA
"S5","death_48h_censored","binary","dr",1,0.47199255875224,20,33,50,3476,0.00489067894131185,0.0143843498273878,0.565423871219393,0.223462690247949,1.43068247227306,0.228655667448143,-0.00629803810572666,-0.0119002798617036,-0.000695796349749723,0.0275971481668174,NA,NA,NA,NA,NA,NA
"S5","death_7d_all","binary","psm",1,0.47199255875224,20,33,50,5428,0.012343404568902,0.0143699336772292,0.857211867287001,0.617072145027922,1.19080433517934,0.358249938351241,-0.00202652910832719,-0.00634573011960962,0.00229267190295523,0.35779502520036,NA,NA,NA,NA,NA,NA
"S5","death_7d_all","binary","dr",1,0.47199255875224,20,33,50,5428,0.012343404568902,0.0143699336772292,1.82482444258913,1.00413819396984,3.31626091534841,0.0484329385050681,-0.00345078756580859,-0.00859877704916102,0.00169720191754384,0.188933816706227,NA,NA,NA,NA,NA,NA
"S5","death_7d_never","binary","psm",1,0.47199255875224,20,33,50,3095,0.00840064620355412,0.0197092084006462,0.421368631656228,0.265507933207397,0.668723987260864,0.000244849073778001,-0.0113085621970921,-0.0171679198695351,-0.00544920452464909,0.000156536508284615,NA,NA,NA,NA,NA,NA
"S5","death_7d_never","binary","dr",1,0.47199255875224,20,33,50,3095,0.00840064620355412,0.0197092084006462,0.857172628364707,0.416000074024094,1.76621342325796,0.676076035627372,-0.00552709821555444,-0.0126804820516314,0.00162628562052256,0.129974673769351,NA,NA,NA,NA,NA,NA
"S5","death_7d_censored","binary","psm",1,0.47199255875224,20,33,50,3098,0.00871530019367334,0.0196901226597805,0.437722534435004,0.27746335737919,0.690545299249571,0.00038247591607685,-0.0109748224661071,-0.0168620712706443,-0.00508757366156992,0.000260554750339295,NA,NA,NA,NA,NA,NA
"S5","death_7d_censored","binary","dr",1,0.47199255875224,20,33,50,3098,0.00871530019367334,0.0196901226597805,0.821430889640144,0.379843647035407,1.77638539362514,0.617164001050839,-0.00371126994674885,-0.0114223195046192,0.00399977961112152,0.345547413993115,NA,NA,NA,NA,NA,NA
"S5","hosp_mort_descriptive","binary","psm",1,0.47199255875224,20,33,50,5428,0.0241341193809875,0.0274502579218865,0.876206996061333,0.690734499618573,1.11148161901682,0.276145511539325,-0.00331613854089905,-0.00928013395231833,0.00264785687052023,0.275820325685928,NA,NA,NA,NA,NA,NA
"S5","hosp_mort_descriptive","binary","dr",1,0.47199255875224,20,33,50,5428,0.0241341193809875,0.0274502579218865,1.25827453016843,0.873418595997841,1.81271019477412,0.217425247337196,0.000691235951890984,-0.00610441474613406,0.00748688664991603,0.841980107935941,NA,NA,NA,NA,NA,NA
"S5","delta_cr_48h","continuous","psm",1,0.47199255875224,20,33,50,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271168017686072,0.195504789977892,0.0756632277081798,0.0630399551130514,0.0882865003033082,1.12249229299257e-31
"S5","delta_cr_48h","continuous","dr",1,0.47199255875224,20,33,50,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271168017686072,0.195504789977892,0.101237180920503,0.0878959920691488,0.114578369771858,1.51660025048996e-49
"S5","delta_cr_7d","continuous","psm",1,0.47199255875224,20,33,50,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365641120117907,0.29900515843773,0.0666359616801769,0.048964206550435,0.0843077168099187,1.56812399988864e-13
"S5","delta_cr_7d","continuous","dr",1,0.47199255875224,20,33,50,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365641120117907,0.29900515843773,0.108851726391832,0.0901533720927957,0.127550080690869,5.52323537133771e-30
